# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.16420660 0.25893050 0.44845900 
0.000000 -0.000000
0.001642 0.066652
0.003284 0.133076
0.004926 0.199489
0.006568 0.265832
0.008210 0.332070
0.009852 0.398173
0.011494 0.464115
0.013137 0.529868
0.014779 0.595404
0.016421 0.660697
0.018063 0.725720
0.019705 0.790447
0.021347 0.854851
0.022989 0.918907
0.024631 0.982589
0.026273 1.045870
0.027915 1.108725
0.029557 1.171129
0.031199 1.233056
0.032841 1.294481
0.034483 1.355379
0.036125 1.415723
0.037768 1.475489
0.039410 1.534650
0.041052 1.593181
0.042694 1.651056
0.044336 1.708249
0.045978 1.764731
0.047620 1.820477
0.049262 1.875458
0.050904 1.929646
0.052546 1.983011
0.054188 2.035525
0.055830 2.087155
0.057472 2.137872
0.059114 2.187641
0.060756 2.236431
0.062399 2.284208
0.064041 2.330935
0.065683 2.376577
0.067325 2.421097
0.068967 2.464458
0.070609 2.506621
0.072251 2.547547
0.073893 2.587197
0.075535 2.625530
0.077177 2.662509
0.078819 2.698093
0.080461 2.732243
0.082103 2.764924
0.083745 2.796099
0.085387 2.825735
0.087029 2.853802
0.088672 2.880272
0.090314 2.905124
0.091956 2.928339
0.093598 2.949906
0.095240 2.969818
0.096882 2.988079
0.098524 3.004695
0.100166 3.019684
0.101808 3.033071
0.103450 3.044890
0.105092 3.055182
0.106734 3.063995
0.108376 3.071388
0.110018 3.077425
0.111660 3.082174
0.113303 3.085712
0.114945 3.088119
0.116587 3.089477
0.118229 3.089873
0.119871 3.089392
0.121513 3.088123
0.123155 3.086152
0.124797 3.083567
0.126439 3.080450
0.128081 3.076883
0.129723 3.072946
0.131365 3.068714
0.133007 3.064259
0.134649 3.059649
0.136291 3.054949
0.137933 3.050218
0.139576 3.045512
0.141218 3.040883
0.142860 3.036380
0.144502 3.032045
0.146144 3.027919
0.147786 3.024037
0.149428 3.020431
0.151070 3.017132
0.152712 3.014163
0.154354 3.011547
0.155996 3.009302
0.157638 3.007444
0.159280 3.005986
0.160922 3.004938
0.162565 3.004306
0.164207 3.004095

0.164207 2.285440
0.165154 2.285603
0.166101 2.286092
0.167048 2.286902
0.167995 2.288031
0.168943 2.289471
0.169890 2.291213
0.170837 2.293247
0.171785 2.295561
0.172732 2.298139
0.173679 2.300966
0.174626 2.304023
0.175573 2.307288
0.176521 2.310740
0.177468 2.314353
0.178415 2.318099
0.179362 2.321950
0.180310 2.325873
0.181257 2.329834
0.182204 2.333798
0.183151 2.337724
0.184099 2.341572
0.185046 2.345300
0.185993 2.348863
0.186940 2.352215
0.187888 2.355308
0.188835 2.358094
0.189782 2.360526
0.190729 2.362554
0.191676 2.364134
0.192624 2.365221
0.193571 2.365773
0.194518 2.365753
0.195465 2.365128
0.196413 2.363871
0.197360 2.361960
0.198307 2.359380
0.199254 2.356123
0.200202 2.352187
0.201149 2.347576
0.202096 2.342301
0.203043 2.336379
0.203991 2.329830
0.204938 2.322678
0.205885 2.314953
0.206832 2.306685
0.207780 2.297907
0.208727 2.288652
0.209674 2.278957
0.210621 2.268856
0.211568 2.258385
0.212516 2.247578
0.213463 2.236470
0.214410 2.225096
0.215358 2.213487
0.216305 2.201677
0.217252 2.189696
0.218199 2.177574
0.219146 2.165342
0.220094 2.153027
0.221041 2.140657
0.221988 2.128259
0.222935 2.115858
0.223883 2.103480
0.224830 2.091148
0.225777 2.078886
0.226724 2.066716
0.227672 2.054661
0.228619 2.042741
0.229566 2.030978
0.230513 2.019391
0.231461 2.008000
0.232408 1.996823
0.233355 1.985878
0.234302 1.975182
0.235250 1.964753
0.236197 1.954606
0.237144 1.944758
0.238091 1.935222
0.239038 1.926013
0.239986 1.917145
0.240933 1.908631
0.241880 1.900482
0.242827 1.892711
0.243775 1.885328
0.244722 1.878344
0.245669 1.871769
0.246616 1.865610
0.247564 1.859876
0.248511 1.854574
0.249458 1.849712
0.250405 1.845294
0.251352 1.841327
0.252300 1.837814
0.253247 1.834760
0.254194 1.832167
0.255142 1.830038
0.256089 1.828374
0.257036 1.827176
0.257983 1.826444
0.258931 1.826178

